"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"4117","NJ","peak generation","solar","PV_peak",2100,0.1956
"4118","NM","peak generation","solar","PV_peak",2100,0.2543
"4119","NV","peak generation","solar","PV_peak",2100,0.2543
"4120","NY","peak generation","solar","PV_peak",2100,0.176
"4121","OH","peak generation","solar","PV_peak",2100,0.1663
"4122","OK","peak generation","solar","PV_peak",2100,0.2151
"4123","OR","peak generation","solar","PV_peak",2100,0.2249
"4124","PA","peak generation","solar","PV_peak",2100,0.176
"4125","RI","peak generation","solar","PV_peak",2100,0.176
"4126","SC","peak generation","solar","PV_peak",2100,0.1956
"4127","SD","peak generation","solar","PV_peak",2100,0.2054
"4128","TN","peak generation","solar","PV_peak",2100,0.1956
"4129","TX","peak generation","solar","PV_peak",2100,0.2151
"4130","UT","peak generation","solar","PV_peak",2100,0.2445
"4131","VA","peak generation","solar","PV_peak",2100,0.1956
"4132","VT","peak generation","solar","PV_peak",2100,0.176
"4133","WA","peak generation","solar","PV_peak",2100,0.1956
"4134","WI","peak generation","solar","PV_peak",2100,0.176
"4135","WV","peak generation","solar","PV_peak",2100,0.1663
"4136","WY","peak generation","solar","PV_peak",2100,0.2249
"4137","AZ","peak generation","solar","CSP_peak",1975,0.3043
"4138","CA","peak generation","solar","CSP_peak",1975,0.2672
"4139","CO","peak generation","solar","CSP_peak",1975,0.2523
"4140","FL","peak generation","solar","CSP_peak",1975,0.2375
"4141","HI","peak generation","solar","CSP_peak",1975,0.2375
"4142","ID","peak generation","solar","CSP_peak",1975,0.2375
"4143","KS","peak generation","solar","CSP_peak",1975,0.2375
"4144","MT","peak generation","solar","CSP_peak",1975,0.2375
"4145","ND","peak generation","solar","CSP_peak",1975,0.2375
"4146","NE","peak generation","solar","CSP_peak",1975,0.2375
"4147","NM","peak generation","solar","CSP_peak",1975,0.2895
"4148","NV","peak generation","solar","CSP_peak",1975,0.2746
"4149","OK","peak generation","solar","CSP_peak",1975,0.2375
"4150","OR","peak generation","solar","CSP_peak",1975,0.2375
"4151","SD","peak generation","solar","CSP_peak",1975,0.2375
"4152","TX","peak generation","solar","CSP_peak",1975,0.2523
"4153","UT","peak generation","solar","CSP_peak",1975,0.2598
"4154","WA","peak generation","solar","CSP_peak",1975,0.2375
"4155","WY","peak generation","solar","CSP_peak",1975,0.2375
"4156","AZ","peak generation","solar","CSP_peak",1990,0.3043
"4157","CA","peak generation","solar","CSP_peak",1990,0.2672
"4158","CO","peak generation","solar","CSP_peak",1990,0.2523
"4159","FL","peak generation","solar","CSP_peak",1990,0.2375
"4160","HI","peak generation","solar","CSP_peak",1990,0.2375
"4161","ID","peak generation","solar","CSP_peak",1990,0.2375
"4162","KS","peak generation","solar","CSP_peak",1990,0.2375
"4163","MT","peak generation","solar","CSP_peak",1990,0.2375
"4164","ND","peak generation","solar","CSP_peak",1990,0.2375
"4165","NE","peak generation","solar","CSP_peak",1990,0.2375
"4166","NM","peak generation","solar","CSP_peak",1990,0.2895
"4167","NV","peak generation","solar","CSP_peak",1990,0.2746
"4168","OK","peak generation","solar","CSP_peak",1990,0.2375
"4169","OR","peak generation","solar","CSP_peak",1990,0.2375
"4170","SD","peak generation","solar","CSP_peak",1990,0.2375
"4171","TX","peak generation","solar","CSP_peak",1990,0.2523
"4172","UT","peak generation","solar","CSP_peak",1990,0.2598
"4173","WA","peak generation","solar","CSP_peak",1990,0.2375
"4174","WY","peak generation","solar","CSP_peak",1990,0.2375
"4175","AZ","peak generation","solar","CSP_peak",2005,0.3043
"4176","CA","peak generation","solar","CSP_peak",2005,0.2672
"4177","CO","peak generation","solar","CSP_peak",2005,0.2523
"4178","FL","peak generation","solar","CSP_peak",2005,0.2375
"4179","HI","peak generation","solar","CSP_peak",2005,0.2375
"4180","ID","peak generation","solar","CSP_peak",2005,0.2375
"4181","KS","peak generation","solar","CSP_peak",2005,0.2375
"4182","MT","peak generation","solar","CSP_peak",2005,0.2375
"4183","ND","peak generation","solar","CSP_peak",2005,0.2375
"4184","NE","peak generation","solar","CSP_peak",2005,0.2375
"4185","NM","peak generation","solar","CSP_peak",2005,0.2895
"4186","NV","peak generation","solar","CSP_peak",2005,0.2746
"4187","OK","peak generation","solar","CSP_peak",2005,0.2375
"4188","OR","peak generation","solar","CSP_peak",2005,0.2375
"4189","SD","peak generation","solar","CSP_peak",2005,0.2375
"4190","TX","peak generation","solar","CSP_peak",2005,0.2523
"4191","UT","peak generation","solar","CSP_peak",2005,0.2598
"4192","WA","peak generation","solar","CSP_peak",2005,0.2375
"4193","WY","peak generation","solar","CSP_peak",2005,0.2375
"4194","AZ","peak generation","solar","CSP_peak",2010,0.3043
"4195","CA","peak generation","solar","CSP_peak",2010,0.2672
"4196","CO","peak generation","solar","CSP_peak",2010,0.2523
"4197","FL","peak generation","solar","CSP_peak",2010,0.2375
"4198","HI","peak generation","solar","CSP_peak",2010,0.2375
"4199","ID","peak generation","solar","CSP_peak",2010,0.2375
"4200","KS","peak generation","solar","CSP_peak",2010,0.2375
"4201","MT","peak generation","solar","CSP_peak",2010,0.2375
"4202","ND","peak generation","solar","CSP_peak",2010,0.2375
"4203","NE","peak generation","solar","CSP_peak",2010,0.2375
"4204","NM","peak generation","solar","CSP_peak",2010,0.2895
"4205","NV","peak generation","solar","CSP_peak",2010,0.2746
"4206","OK","peak generation","solar","CSP_peak",2010,0.2375
"4207","OR","peak generation","solar","CSP_peak",2010,0.2375
"4208","SD","peak generation","solar","CSP_peak",2010,0.2375
"4209","TX","peak generation","solar","CSP_peak",2010,0.2523
"4210","UT","peak generation","solar","CSP_peak",2010,0.2598
"4211","WA","peak generation","solar","CSP_peak",2010,0.2375
"4212","WY","peak generation","solar","CSP_peak",2010,0.2375
"4213","AZ","peak generation","solar","CSP_peak",2015,0.3043
"4214","CA","peak generation","solar","CSP_peak",2015,0.2672
"4215","CO","peak generation","solar","CSP_peak",2015,0.2523
"4216","FL","peak generation","solar","CSP_peak",2015,0.2375
"4217","HI","peak generation","solar","CSP_peak",2015,0.2375
"4218","ID","peak generation","solar","CSP_peak",2015,0.2375
"4219","KS","peak generation","solar","CSP_peak",2015,0.2375
"4220","MT","peak generation","solar","CSP_peak",2015,0.2375
"4221","ND","peak generation","solar","CSP_peak",2015,0.2375
"4222","NE","peak generation","solar","CSP_peak",2015,0.2375
"4223","NM","peak generation","solar","CSP_peak",2015,0.2895
"4224","NV","peak generation","solar","CSP_peak",2015,0.2746
"4225","OK","peak generation","solar","CSP_peak",2015,0.2375
"4226","OR","peak generation","solar","CSP_peak",2015,0.2375
"4227","SD","peak generation","solar","CSP_peak",2015,0.2375
"4228","TX","peak generation","solar","CSP_peak",2015,0.2523
"4229","UT","peak generation","solar","CSP_peak",2015,0.2598
"4230","WA","peak generation","solar","CSP_peak",2015,0.2375
"4231","WY","peak generation","solar","CSP_peak",2015,0.2375
"4232","AZ","peak generation","solar","CSP_peak",2020,0.3043
"4233","CA","peak generation","solar","CSP_peak",2020,0.2672
"4234","CO","peak generation","solar","CSP_peak",2020,0.2523
"4235","FL","peak generation","solar","CSP_peak",2020,0.2375
"4236","HI","peak generation","solar","CSP_peak",2020,0.2375
"4237","ID","peak generation","solar","CSP_peak",2020,0.2375
"4238","KS","peak generation","solar","CSP_peak",2020,0.2375
"4239","MT","peak generation","solar","CSP_peak",2020,0.2375
"4240","ND","peak generation","solar","CSP_peak",2020,0.2375
"4241","NE","peak generation","solar","CSP_peak",2020,0.2375
"4242","NM","peak generation","solar","CSP_peak",2020,0.2895
"4243","NV","peak generation","solar","CSP_peak",2020,0.2746
"4244","OK","peak generation","solar","CSP_peak",2020,0.2375
"4245","OR","peak generation","solar","CSP_peak",2020,0.2375
"4246","SD","peak generation","solar","CSP_peak",2020,0.2375
"4247","TX","peak generation","solar","CSP_peak",2020,0.2523
"4248","UT","peak generation","solar","CSP_peak",2020,0.2598
"4249","WA","peak generation","solar","CSP_peak",2020,0.2375
"4250","WY","peak generation","solar","CSP_peak",2020,0.2375
"4251","AZ","peak generation","solar","CSP_peak",2025,0.3043
"4252","CA","peak generation","solar","CSP_peak",2025,0.2672
"4253","CO","peak generation","solar","CSP_peak",2025,0.2523
"4254","FL","peak generation","solar","CSP_peak",2025,0.2375
"4255","HI","peak generation","solar","CSP_peak",2025,0.2375
"4256","ID","peak generation","solar","CSP_peak",2025,0.2375
"4257","KS","peak generation","solar","CSP_peak",2025,0.2375
"4258","MT","peak generation","solar","CSP_peak",2025,0.2375
"4259","ND","peak generation","solar","CSP_peak",2025,0.2375
"4260","NE","peak generation","solar","CSP_peak",2025,0.2375
"4261","NM","peak generation","solar","CSP_peak",2025,0.2895
"4262","NV","peak generation","solar","CSP_peak",2025,0.2746
"4263","OK","peak generation","solar","CSP_peak",2025,0.2375
"4264","OR","peak generation","solar","CSP_peak",2025,0.2375
"4265","SD","peak generation","solar","CSP_peak",2025,0.2375
"4266","TX","peak generation","solar","CSP_peak",2025,0.2523
"4267","UT","peak generation","solar","CSP_peak",2025,0.2598
"4268","WA","peak generation","solar","CSP_peak",2025,0.2375
"4269","WY","peak generation","solar","CSP_peak",2025,0.2375
"4270","AZ","peak generation","solar","CSP_peak",2030,0.3043
"4271","CA","peak generation","solar","CSP_peak",2030,0.2672
"4272","CO","peak generation","solar","CSP_peak",2030,0.2523
"4273","FL","peak generation","solar","CSP_peak",2030,0.2375
"4274","HI","peak generation","solar","CSP_peak",2030,0.2375
"4275","ID","peak generation","solar","CSP_peak",2030,0.2375
"4276","KS","peak generation","solar","CSP_peak",2030,0.2375
"4277","MT","peak generation","solar","CSP_peak",2030,0.2375
"4278","ND","peak generation","solar","CSP_peak",2030,0.2375
"4279","NE","peak generation","solar","CSP_peak",2030,0.2375
"4280","NM","peak generation","solar","CSP_peak",2030,0.2895
"4281","NV","peak generation","solar","CSP_peak",2030,0.2746
"4282","OK","peak generation","solar","CSP_peak",2030,0.2375
"4283","OR","peak generation","solar","CSP_peak",2030,0.2375
"4284","SD","peak generation","solar","CSP_peak",2030,0.2375
"4285","TX","peak generation","solar","CSP_peak",2030,0.2523
"4286","UT","peak generation","solar","CSP_peak",2030,0.2598
"4287","WA","peak generation","solar","CSP_peak",2030,0.2375
"4288","WY","peak generation","solar","CSP_peak",2030,0.2375
"4289","AZ","peak generation","solar","CSP_peak",2035,0.3043
"4290","CA","peak generation","solar","CSP_peak",2035,0.2672
"4291","CO","peak generation","solar","CSP_peak",2035,0.2523
"4292","FL","peak generation","solar","CSP_peak",2035,0.2375
"4293","HI","peak generation","solar","CSP_peak",2035,0.2375
"4294","ID","peak generation","solar","CSP_peak",2035,0.2375
"4295","KS","peak generation","solar","CSP_peak",2035,0.2375
"4296","MT","peak generation","solar","CSP_peak",2035,0.2375
"4297","ND","peak generation","solar","CSP_peak",2035,0.2375
"4298","NE","peak generation","solar","CSP_peak",2035,0.2375
"4299","NM","peak generation","solar","CSP_peak",2035,0.2895
"4300","NV","peak generation","solar","CSP_peak",2035,0.2746
"4301","OK","peak generation","solar","CSP_peak",2035,0.2375
"4302","OR","peak generation","solar","CSP_peak",2035,0.2375
"4303","SD","peak generation","solar","CSP_peak",2035,0.2375
"4304","TX","peak generation","solar","CSP_peak",2035,0.2523
"4305","UT","peak generation","solar","CSP_peak",2035,0.2598
"4306","WA","peak generation","solar","CSP_peak",2035,0.2375
"4307","WY","peak generation","solar","CSP_peak",2035,0.2375
"4308","AZ","peak generation","solar","CSP_peak",2040,0.3043
"4309","CA","peak generation","solar","CSP_peak",2040,0.2672
"4310","CO","peak generation","solar","CSP_peak",2040,0.2523
"4311","FL","peak generation","solar","CSP_peak",2040,0.2375
"4312","HI","peak generation","solar","CSP_peak",2040,0.2375
"4313","ID","peak generation","solar","CSP_peak",2040,0.2375
"4314","KS","peak generation","solar","CSP_peak",2040,0.2375
"4315","MT","peak generation","solar","CSP_peak",2040,0.2375
"4316","ND","peak generation","solar","CSP_peak",2040,0.2375
"4317","NE","peak generation","solar","CSP_peak",2040,0.2375
"4318","NM","peak generation","solar","CSP_peak",2040,0.2895
"4319","NV","peak generation","solar","CSP_peak",2040,0.2746
"4320","OK","peak generation","solar","CSP_peak",2040,0.2375
"4321","OR","peak generation","solar","CSP_peak",2040,0.2375
"4322","SD","peak generation","solar","CSP_peak",2040,0.2375
"4323","TX","peak generation","solar","CSP_peak",2040,0.2523
"4324","UT","peak generation","solar","CSP_peak",2040,0.2598
"4325","WA","peak generation","solar","CSP_peak",2040,0.2375
"4326","WY","peak generation","solar","CSP_peak",2040,0.2375
"4327","AZ","peak generation","solar","CSP_peak",2045,0.3043
"4328","CA","peak generation","solar","CSP_peak",2045,0.2672
"4329","CO","peak generation","solar","CSP_peak",2045,0.2523
"4330","FL","peak generation","solar","CSP_peak",2045,0.2375
"4331","HI","peak generation","solar","CSP_peak",2045,0.2375
"4332","ID","peak generation","solar","CSP_peak",2045,0.2375
"4333","KS","peak generation","solar","CSP_peak",2045,0.2375
"4334","MT","peak generation","solar","CSP_peak",2045,0.2375
"4335","ND","peak generation","solar","CSP_peak",2045,0.2375
"4336","NE","peak generation","solar","CSP_peak",2045,0.2375
"4337","NM","peak generation","solar","CSP_peak",2045,0.2895
"4338","NV","peak generation","solar","CSP_peak",2045,0.2746
"4339","OK","peak generation","solar","CSP_peak",2045,0.2375
"4340","OR","peak generation","solar","CSP_peak",2045,0.2375
"4341","SD","peak generation","solar","CSP_peak",2045,0.2375
"4342","TX","peak generation","solar","CSP_peak",2045,0.2523
"4343","UT","peak generation","solar","CSP_peak",2045,0.2598
"4344","WA","peak generation","solar","CSP_peak",2045,0.2375
"4345","WY","peak generation","solar","CSP_peak",2045,0.2375
"4346","AZ","peak generation","solar","CSP_peak",2050,0.3043
"4347","CA","peak generation","solar","CSP_peak",2050,0.2672
"4348","CO","peak generation","solar","CSP_peak",2050,0.2523
"4349","FL","peak generation","solar","CSP_peak",2050,0.2375
"4350","HI","peak generation","solar","CSP_peak",2050,0.2375
"4351","ID","peak generation","solar","CSP_peak",2050,0.2375
"4352","KS","peak generation","solar","CSP_peak",2050,0.2375
"4353","MT","peak generation","solar","CSP_peak",2050,0.2375
"4354","ND","peak generation","solar","CSP_peak",2050,0.2375
"4355","NE","peak generation","solar","CSP_peak",2050,0.2375
"4356","NM","peak generation","solar","CSP_peak",2050,0.2895
"4357","NV","peak generation","solar","CSP_peak",2050,0.2746
"4358","OK","peak generation","solar","CSP_peak",2050,0.2375
"4359","OR","peak generation","solar","CSP_peak",2050,0.2375
"4360","SD","peak generation","solar","CSP_peak",2050,0.2375
"4361","TX","peak generation","solar","CSP_peak",2050,0.2523
"4362","UT","peak generation","solar","CSP_peak",2050,0.2598
"4363","WA","peak generation","solar","CSP_peak",2050,0.2375
"4364","WY","peak generation","solar","CSP_peak",2050,0.2375
"4365","AZ","peak generation","solar","CSP_peak",2055,0.3043
"4366","CA","peak generation","solar","CSP_peak",2055,0.2672
"4367","CO","peak generation","solar","CSP_peak",2055,0.2523
"4368","FL","peak generation","solar","CSP_peak",2055,0.2375
"4369","HI","peak generation","solar","CSP_peak",2055,0.2375
"4370","ID","peak generation","solar","CSP_peak",2055,0.2375
"4371","KS","peak generation","solar","CSP_peak",2055,0.2375
"4372","MT","peak generation","solar","CSP_peak",2055,0.2375
"4373","ND","peak generation","solar","CSP_peak",2055,0.2375
"4374","NE","peak generation","solar","CSP_peak",2055,0.2375
"4375","NM","peak generation","solar","CSP_peak",2055,0.2895
"4376","NV","peak generation","solar","CSP_peak",2055,0.2746
"4377","OK","peak generation","solar","CSP_peak",2055,0.2375
"4378","OR","peak generation","solar","CSP_peak",2055,0.2375
"4379","SD","peak generation","solar","CSP_peak",2055,0.2375
"4380","TX","peak generation","solar","CSP_peak",2055,0.2523
