"","region","supplysector","subsector0","subsector","year","lifetime","steepness","half.life","stub.technology"
"3651","UT","base load generation","coal","coal_base_conv pul 1986-1990",2015,21,0.3,18,"coal (conv pul) (cooling pond)"
"3652","UT","base load generation","coal","coal_base_conv pul 1986-1990",2015,21,0.3,18,"coal (conv pul) (dry cooling)"
"3653","UT","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,21,0.3,18,"coal (conv pul) (once through)"
"3654","UT","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,21,0.3,18,"coal (conv pul) (recirculating)"
"3655","UT","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,21,0.3,18,"coal (conv pul) (cooling pond)"
"3656","UT","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,21,0.3,18,"coal (conv pul) (dry cooling)"
"3657","UT","base load generation","coal","coal_base_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (once through)"
"3658","UT","base load generation","coal","coal_base_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (recirculating)"
"3659","UT","base load generation","coal","coal_base_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (cooling pond)"
"3660","UT","base load generation","coal","coal_base_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (dry cooling)"
"3661","UT","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (once through)"
"3662","UT","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (recirculating)"
"3663","UT","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (cooling pond)"
"3664","UT","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,58,0.3,51,"coal (conv pul) (dry cooling)"
"3665","UT","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"3666","UT","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"3667","UT","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"3668","UT","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"3669","UT","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"3670","UT","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"3671","UT","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"3672","UT","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"3673","UT","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"3674","UT","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"3675","UT","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"3676","UT","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"3677","UT","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"3678","UT","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"3679","UT","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"3680","UT","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"3681","UT","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"3682","UT","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"3683","UT","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"3684","UT","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"3685","UT","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"3686","UT","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"3687","UT","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"3688","UT","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"3689","UT","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"3690","UT","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"3691","UT","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"3692","UT","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"3693","UT","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"3694","UT","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"3695","UT","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"3696","UT","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"3697","VA","base load generation","coal","coal_base_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (seawater)"
"3698","VA","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (seawater)"
"3699","VA","base load generation","coal","coal_base_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (seawater)"
"3700","VA","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (seawater)"
"3701","VA","base load generation","coal","coal_base_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (seawater)"
"3702","VA","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (seawater)"
"3703","VA","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (seawater)"
"3704","VA","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (seawater)"
"3705","VA","base load generation","coal","coal_base_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (seawater)"
"3706","VA","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (seawater)"
"3707","VA","base load generation","coal","coal_base_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (seawater)"
"3708","VA","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (seawater)"
"3709","VA","base load generation","coal","coal_base_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (seawater)"
"3710","VA","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (seawater)"
"3711","VA","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (seawater)"
"3712","VA","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (seawater)"
"3713","VA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"3714","VA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"3715","VA","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"3716","VA","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"3717","VA","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"3718","VA","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"3719","VA","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"3720","VA","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"3721","VA","base load generation","coal","coal_base_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (once through)"
"3722","VA","base load generation","coal","coal_base_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (recirculating)"
"3723","VA","base load generation","coal","coal_base_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (cooling pond)"
"3724","VA","base load generation","coal","coal_base_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (dry cooling)"
"3725","VA","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (once through)"
"3726","VA","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (recirculating)"
"3727","VA","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (cooling pond)"
"3728","VA","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,5,0.3,4,"coal (conv pul) (dry cooling)"
"3729","VA","base load generation","coal","coal_base_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (once through)"
"3730","VA","base load generation","coal","coal_base_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (recirculating)"
"3731","VA","base load generation","coal","coal_base_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (cooling pond)"
"3732","VA","base load generation","coal","coal_base_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (dry cooling)"
"3733","VA","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (once through)"
"3734","VA","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (recirculating)"
"3735","VA","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (cooling pond)"
"3736","VA","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,4,0.3,4,"coal (conv pul) (dry cooling)"
"3737","VA","base load generation","coal","coal_base_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (once through)"
"3738","VA","base load generation","coal","coal_base_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (recirculating)"
"3739","VA","base load generation","coal","coal_base_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (cooling pond)"
"3740","VA","base load generation","coal","coal_base_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (dry cooling)"
"3741","VA","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (once through)"
"3742","VA","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (recirculating)"
"3743","VA","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (cooling pond)"
"3744","VA","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,29,0.3,25,"coal (conv pul) (dry cooling)"
"3745","VA","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (once through)"
"3746","VA","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (recirculating)"
"3747","VA","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (cooling pond)"
"3748","VA","base load generation","coal","coal_base_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (dry cooling)"
"3749","VA","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (once through)"
"3750","VA","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (recirculating)"
"3751","VA","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (cooling pond)"
"3752","VA","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,34,0.3,30,"coal (conv pul) (dry cooling)"
"3753","VA","base load generation","coal","coal_base_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (once through)"
"3754","VA","base load generation","coal","coal_base_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (recirculating)"
"3755","VA","base load generation","coal","coal_base_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (cooling pond)"
"3756","VA","base load generation","coal","coal_base_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (dry cooling)"
"3757","VA","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (once through)"
"3758","VA","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (recirculating)"
"3759","VA","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (cooling pond)"
"3760","VA","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,15,0.3,13,"coal (conv pul) (dry cooling)"
"3761","VA","base load generation","coal","coal_base_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (once through)"
"3762","VA","base load generation","coal","coal_base_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (recirculating)"
"3763","VA","base load generation","coal","coal_base_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (cooling pond)"
"3764","VA","base load generation","coal","coal_base_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (dry cooling)"
"3765","VA","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (once through)"
"3766","VA","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (recirculating)"
"3767","VA","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (cooling pond)"
"3768","VA","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,42,0.3,37,"coal (conv pul) (dry cooling)"
"3769","VA","base load generation","coal","coal_base_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (once through)"
"3770","VA","base load generation","coal","coal_base_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (recirculating)"
"3771","VA","base load generation","coal","coal_base_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (cooling pond)"
"3772","VA","base load generation","coal","coal_base_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (dry cooling)"
"3773","VA","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (once through)"
"3774","VA","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (recirculating)"
"3775","VA","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (cooling pond)"
"3776","VA","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,61,0.3,53,"coal (conv pul) (dry cooling)"
"3777","VA","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (once through)"
"3778","VA","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (recirculating)"
"3779","VA","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (cooling pond)"
"3780","VA","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (dry cooling)"
"3781","VA","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (once through)"
"3782","VA","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (recirculating)"
"3783","VA","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (cooling pond)"
"3784","VA","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (dry cooling)"
"3785","VA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"3786","VA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"3787","VA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"3788","VA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"3789","VA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"3790","VA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"3791","VA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"3792","VA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"3793","VA","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
