"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"529","NE","base load generation","wind","wind_base",2045,0.36
"530","NH","base load generation","wind","wind_base",2045,0.38
"531","NJ","base load generation","wind","wind_base",2045,0.33
"532","NM","base load generation","wind","wind_base",2045,0.35
"533","NV","base load generation","wind","wind_base",2045,0.25
"534","NY","base load generation","wind","wind_base",2045,0.38
"535","OH","base load generation","wind","wind_base",2045,0.34
"536","OK","base load generation","wind","wind_base",2045,0.36
"537","OR","base load generation","wind","wind_base",2045,0.4
"538","PA","base load generation","wind","wind_base",2045,0.34
"539","RI","base load generation","wind","wind_base",2045,0.34
"540","SC","base load generation","wind","wind_base",2045,0.25
"541","SD","base load generation","wind","wind_base",2045,0.36
"542","TN","base load generation","wind","wind_base",2045,0.26
"543","TX","base load generation","wind","wind_base",2045,0.38
"544","UT","base load generation","wind","wind_base",2045,0.25
"545","VA","base load generation","wind","wind_base",2045,0.35
"546","VT","base load generation","wind","wind_base",2045,0.32
"547","WA","base load generation","wind","wind_base",2045,0.44
"548","WI","base load generation","wind","wind_base",2045,0.44
"549","WV","base load generation","wind","wind_base",2045,0.29
"550","WY","base load generation","wind","wind_base",2045,0.35
"551","AK","base load generation","wind","wind_base",2050,0.45
"552","AL","base load generation","wind","wind_base",2050,0.31
"553","AR","base load generation","wind","wind_base",2050,0.3
"554","AZ","base load generation","wind","wind_base",2050,0.26
"555","CA","base load generation","wind","wind_base",2050,0.44
"556","CO","base load generation","wind","wind_base",2050,0.34
"557","CT","base load generation","wind","wind_base",2050,0.44
"558","DE","base load generation","wind","wind_base",2050,0.33
"559","FL","base load generation","wind","wind_base",2050,0.38
"560","GA","base load generation","wind","wind_base",2050,0.24
"561","HI","base load generation","wind","wind_base",2050,0.29
"562","IA","base load generation","wind","wind_base",2050,0.33
"563","ID","base load generation","wind","wind_base",2050,0.26
"564","IL","base load generation","wind","wind_base",2050,0.38
"565","IN","base load generation","wind","wind_base",2050,0.32
"566","KS","base load generation","wind","wind_base",2050,0.35
"567","KY","base load generation","wind","wind_base",2050,0.26
"568","LA","base load generation","wind","wind_base",2050,0.41
"569","MA","base load generation","wind","wind_base",2050,0.44
"570","MD","base load generation","wind","wind_base",2050,0.37
"571","ME","base load generation","wind","wind_base",2050,0.41
"572","MI","base load generation","wind","wind_base",2050,0.45
"573","MN","base load generation","wind","wind_base",2050,0.45
"574","MO","base load generation","wind","wind_base",2050,0.31
"575","MS","base load generation","wind","wind_base",2050,0.27
"576","MT","base load generation","wind","wind_base",2050,0.36
"577","NC","base load generation","wind","wind_base",2050,0.35
"578","ND","base load generation","wind","wind_base",2050,0.34
"579","NE","base load generation","wind","wind_base",2050,0.36
"580","NH","base load generation","wind","wind_base",2050,0.38
"581","NJ","base load generation","wind","wind_base",2050,0.33
"582","NM","base load generation","wind","wind_base",2050,0.35
"583","NV","base load generation","wind","wind_base",2050,0.25
"584","NY","base load generation","wind","wind_base",2050,0.38
"585","OH","base load generation","wind","wind_base",2050,0.34
"586","OK","base load generation","wind","wind_base",2050,0.36
"587","OR","base load generation","wind","wind_base",2050,0.4
"588","PA","base load generation","wind","wind_base",2050,0.34
"589","RI","base load generation","wind","wind_base",2050,0.34
"590","SC","base load generation","wind","wind_base",2050,0.25
"591","SD","base load generation","wind","wind_base",2050,0.36
"592","TN","base load generation","wind","wind_base",2050,0.26
"593","TX","base load generation","wind","wind_base",2050,0.38
"594","UT","base load generation","wind","wind_base",2050,0.25
"595","VA","base load generation","wind","wind_base",2050,0.35
"596","VT","base load generation","wind","wind_base",2050,0.32
"597","WA","base load generation","wind","wind_base",2050,0.44
"598","WI","base load generation","wind","wind_base",2050,0.44
"599","WV","base load generation","wind","wind_base",2050,0.29
"600","WY","base load generation","wind","wind_base",2050,0.35
"601","AK","base load generation","wind","wind_base",2055,0.45
"602","AL","base load generation","wind","wind_base",2055,0.31
"603","AR","base load generation","wind","wind_base",2055,0.3
"604","AZ","base load generation","wind","wind_base",2055,0.26
"605","CA","base load generation","wind","wind_base",2055,0.44
"606","CO","base load generation","wind","wind_base",2055,0.34
"607","CT","base load generation","wind","wind_base",2055,0.44
"608","DE","base load generation","wind","wind_base",2055,0.33
"609","FL","base load generation","wind","wind_base",2055,0.38
"610","GA","base load generation","wind","wind_base",2055,0.24
"611","HI","base load generation","wind","wind_base",2055,0.29
"612","IA","base load generation","wind","wind_base",2055,0.33
"613","ID","base load generation","wind","wind_base",2055,0.26
"614","IL","base load generation","wind","wind_base",2055,0.38
"615","IN","base load generation","wind","wind_base",2055,0.32
"616","KS","base load generation","wind","wind_base",2055,0.35
"617","KY","base load generation","wind","wind_base",2055,0.26
"618","LA","base load generation","wind","wind_base",2055,0.41
"619","MA","base load generation","wind","wind_base",2055,0.44
"620","MD","base load generation","wind","wind_base",2055,0.37
"621","ME","base load generation","wind","wind_base",2055,0.41
"622","MI","base load generation","wind","wind_base",2055,0.45
"623","MN","base load generation","wind","wind_base",2055,0.45
"624","MO","base load generation","wind","wind_base",2055,0.31
"625","MS","base load generation","wind","wind_base",2055,0.27
"626","MT","base load generation","wind","wind_base",2055,0.36
"627","NC","base load generation","wind","wind_base",2055,0.35
"628","ND","base load generation","wind","wind_base",2055,0.34
"629","NE","base load generation","wind","wind_base",2055,0.36
"630","NH","base load generation","wind","wind_base",2055,0.38
"631","NJ","base load generation","wind","wind_base",2055,0.33
"632","NM","base load generation","wind","wind_base",2055,0.35
"633","NV","base load generation","wind","wind_base",2055,0.25
"634","NY","base load generation","wind","wind_base",2055,0.38
"635","OH","base load generation","wind","wind_base",2055,0.34
"636","OK","base load generation","wind","wind_base",2055,0.36
"637","OR","base load generation","wind","wind_base",2055,0.4
"638","PA","base load generation","wind","wind_base",2055,0.34
"639","RI","base load generation","wind","wind_base",2055,0.34
"640","SC","base load generation","wind","wind_base",2055,0.25
"641","SD","base load generation","wind","wind_base",2055,0.36
"642","TN","base load generation","wind","wind_base",2055,0.26
"643","TX","base load generation","wind","wind_base",2055,0.38
"644","UT","base load generation","wind","wind_base",2055,0.25
"645","VA","base load generation","wind","wind_base",2055,0.35
"646","VT","base load generation","wind","wind_base",2055,0.32
"647","WA","base load generation","wind","wind_base",2055,0.44
"648","WI","base load generation","wind","wind_base",2055,0.44
"649","WV","base load generation","wind","wind_base",2055,0.29
"650","WY","base load generation","wind","wind_base",2055,0.35
"651","AK","base load generation","wind","wind_base",2060,0.45
"652","AL","base load generation","wind","wind_base",2060,0.31
"653","AR","base load generation","wind","wind_base",2060,0.3
"654","AZ","base load generation","wind","wind_base",2060,0.26
"655","CA","base load generation","wind","wind_base",2060,0.44
"656","CO","base load generation","wind","wind_base",2060,0.34
"657","CT","base load generation","wind","wind_base",2060,0.44
"658","DE","base load generation","wind","wind_base",2060,0.33
"659","FL","base load generation","wind","wind_base",2060,0.38
"660","GA","base load generation","wind","wind_base",2060,0.24
"661","HI","base load generation","wind","wind_base",2060,0.29
"662","IA","base load generation","wind","wind_base",2060,0.33
"663","ID","base load generation","wind","wind_base",2060,0.26
"664","IL","base load generation","wind","wind_base",2060,0.38
"665","IN","base load generation","wind","wind_base",2060,0.32
"666","KS","base load generation","wind","wind_base",2060,0.35
"667","KY","base load generation","wind","wind_base",2060,0.26
"668","LA","base load generation","wind","wind_base",2060,0.41
"669","MA","base load generation","wind","wind_base",2060,0.44
"670","MD","base load generation","wind","wind_base",2060,0.37
"671","ME","base load generation","wind","wind_base",2060,0.41
"672","MI","base load generation","wind","wind_base",2060,0.45
"673","MN","base load generation","wind","wind_base",2060,0.45
"674","MO","base load generation","wind","wind_base",2060,0.31
"675","MS","base load generation","wind","wind_base",2060,0.27
"676","MT","base load generation","wind","wind_base",2060,0.36
"677","NC","base load generation","wind","wind_base",2060,0.35
"678","ND","base load generation","wind","wind_base",2060,0.34
"679","NE","base load generation","wind","wind_base",2060,0.36
"680","NH","base load generation","wind","wind_base",2060,0.38
"681","NJ","base load generation","wind","wind_base",2060,0.33
"682","NM","base load generation","wind","wind_base",2060,0.35
"683","NV","base load generation","wind","wind_base",2060,0.25
"684","NY","base load generation","wind","wind_base",2060,0.38
"685","OH","base load generation","wind","wind_base",2060,0.34
"686","OK","base load generation","wind","wind_base",2060,0.36
"687","OR","base load generation","wind","wind_base",2060,0.4
"688","PA","base load generation","wind","wind_base",2060,0.34
"689","RI","base load generation","wind","wind_base",2060,0.34
"690","SC","base load generation","wind","wind_base",2060,0.25
"691","SD","base load generation","wind","wind_base",2060,0.36
"692","TN","base load generation","wind","wind_base",2060,0.26
"693","TX","base load generation","wind","wind_base",2060,0.38
"694","UT","base load generation","wind","wind_base",2060,0.25
"695","VA","base load generation","wind","wind_base",2060,0.35
"696","VT","base load generation","wind","wind_base",2060,0.32
"697","WA","base load generation","wind","wind_base",2060,0.44
"698","WI","base load generation","wind","wind_base",2060,0.44
"699","WV","base load generation","wind","wind_base",2060,0.29
"700","WY","base load generation","wind","wind_base",2060,0.35
"701","AK","base load generation","wind","wind_base",2065,0.45
"702","AL","base load generation","wind","wind_base",2065,0.31
"703","AR","base load generation","wind","wind_base",2065,0.3
"704","AZ","base load generation","wind","wind_base",2065,0.26
"705","CA","base load generation","wind","wind_base",2065,0.44
"706","CO","base load generation","wind","wind_base",2065,0.34
"707","CT","base load generation","wind","wind_base",2065,0.44
"708","DE","base load generation","wind","wind_base",2065,0.33
"709","FL","base load generation","wind","wind_base",2065,0.38
"710","GA","base load generation","wind","wind_base",2065,0.24
"711","HI","base load generation","wind","wind_base",2065,0.29
"712","IA","base load generation","wind","wind_base",2065,0.33
"713","ID","base load generation","wind","wind_base",2065,0.26
"714","IL","base load generation","wind","wind_base",2065,0.38
"715","IN","base load generation","wind","wind_base",2065,0.32
"716","KS","base load generation","wind","wind_base",2065,0.35
