"","sector.name","subsector.name0","subsector.name","year","technology","input.capital","capital.overnight","fixed.charge.rate"
"4805","intermediate generation","coal","coal_int_conv pul 1956-1960",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4806","intermediate generation","coal","coal_int_conv pul 1956-1960",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4807","intermediate generation","coal","coal_int_conv pul 1961-1965",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4808","intermediate generation","coal","coal_int_conv pul 1961-1965",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4809","intermediate generation","coal","coal_int_conv pul 1961-1965",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4810","intermediate generation","coal","coal_int_conv pul 1961-1965",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4811","intermediate generation","coal","coal_int_conv pul 1961-1965",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4812","intermediate generation","coal","coal_int_conv pul 1966-1970",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4813","intermediate generation","coal","coal_int_conv pul 1966-1970",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4814","intermediate generation","coal","coal_int_conv pul 1966-1970",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4815","intermediate generation","coal","coal_int_conv pul 1966-1970",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4816","intermediate generation","coal","coal_int_conv pul 1966-1970",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4817","intermediate generation","coal","coal_int_conv pul 1971-1975",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4818","intermediate generation","coal","coal_int_conv pul 1971-1975",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4819","intermediate generation","coal","coal_int_conv pul 1971-1975",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4820","intermediate generation","coal","coal_int_conv pul 1971-1975",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4821","intermediate generation","coal","coal_int_conv pul 1971-1975",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4822","intermediate generation","coal","coal_int_conv pul 1976-1980",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4823","intermediate generation","coal","coal_int_conv pul 1976-1980",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4824","intermediate generation","coal","coal_int_conv pul 1976-1980",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4825","intermediate generation","coal","coal_int_conv pul 1976-1980",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4826","intermediate generation","coal","coal_int_conv pul 1976-1980",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4827","intermediate generation","coal","coal_int_conv pul 1981-1985",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4828","intermediate generation","coal","coal_int_conv pul 1981-1985",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4829","intermediate generation","coal","coal_int_conv pul 1981-1985",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4830","intermediate generation","coal","coal_int_conv pul 1981-1985",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4831","intermediate generation","coal","coal_int_conv pul 1981-1985",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4832","intermediate generation","coal","coal_int_conv pul 1986-1990",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4833","intermediate generation","coal","coal_int_conv pul 1986-1990",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4834","intermediate generation","coal","coal_int_conv pul 1986-1990",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4835","intermediate generation","coal","coal_int_conv pul 1986-1990",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4836","intermediate generation","coal","coal_int_conv pul 1986-1990",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4837","intermediate generation","coal","coal_int_conv pul 1991-1995",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4838","intermediate generation","coal","coal_int_conv pul 1991-1995",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4839","intermediate generation","coal","coal_int_conv pul 1991-1995",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4840","intermediate generation","coal","coal_int_conv pul 1991-1995",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4841","intermediate generation","coal","coal_int_conv pul 1991-1995",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4842","intermediate generation","coal","coal_int_conv pul 1996-2000",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4843","intermediate generation","coal","coal_int_conv pul 1996-2000",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4844","intermediate generation","coal","coal_int_conv pul 1996-2000",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4845","intermediate generation","coal","coal_int_conv pul 1996-2000",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4846","intermediate generation","coal","coal_int_conv pul 1996-2000",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4847","intermediate generation","coal","coal_int_conv pul 2001-2005",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4848","intermediate generation","coal","coal_int_conv pul 2001-2005",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4849","intermediate generation","coal","coal_int_conv pul 2001-2005",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4850","intermediate generation","coal","coal_int_conv pul 2001-2005",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4851","intermediate generation","coal","coal_int_conv pul 2001-2005",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4852","intermediate generation","coal","coal_int_conv pul 2006-2010",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4853","intermediate generation","coal","coal_int_conv pul 2006-2010",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4854","intermediate generation","coal","coal_int_conv pul 2006-2010",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4855","intermediate generation","coal","coal_int_conv pul 2006-2010",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4856","intermediate generation","coal","coal_int_conv pul 2006-2010",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4857","intermediate generation","coal","coal_int_conv pul 2011-2015",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4858","intermediate generation","coal","coal_int_conv pul 2011-2015",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4859","intermediate generation","coal","coal_int_conv pul 2011-2015",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4860","intermediate generation","coal","coal_int_conv pul 2011-2015",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4861","intermediate generation","coal","coal_int_conv pul 2011-2015",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4862","intermediate generation","coal","coal_int_conv pul before 1950",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4863","intermediate generation","coal","coal_int_conv pul before 1950",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4864","intermediate generation","coal","coal_int_conv pul before 1950",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4865","intermediate generation","coal","coal_int_conv pul before 1950",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4866","intermediate generation","coal","coal_int_conv pul before 1950",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4867","intermediate generation","coal","coal_int_conv pul_retire_2020",2055,"coal (conv pul) (once through)","cooling system",6,0.15
"4868","intermediate generation","coal","coal_int_conv pul_retire_2020",2055,"coal (conv pul) (seawater)","cooling system",6,0.15
"4869","intermediate generation","coal","coal_int_conv pul_retire_2020",2055,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4870","intermediate generation","coal","coal_int_conv pul_retire_2020",2055,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4871","intermediate generation","coal","coal_int_conv pul_retire_2020",2055,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4872","intermediate generation","biomass","biomass_int_conv",2060,"biomass (conv) (once through)","cooling system",6,0.15
"4873","intermediate generation","biomass","biomass_int_conv",2060,"biomass (conv) (seawater)","cooling system",6,0.15
"4874","intermediate generation","biomass","biomass_int_conv",2060,"biomass (conv) (recirculating)","cooling system",10,0.15
"4875","intermediate generation","biomass","biomass_int_conv",2060,"biomass (conv) (cooling pond)","cooling system",9,0.15
"4876","intermediate generation","biomass","biomass_int_conv",2060,"biomass (conv) (dry cooling)","cooling system",62,0.15
"4877","intermediate generation","biomass","biomass_int_conv_CCS",2060,"biomass (conv CCS) (once through)","cooling system",6,0.15
"4878","intermediate generation","biomass","biomass_int_conv_CCS",2060,"biomass (conv CCS) (seawater)","cooling system",6,0.15
"4879","intermediate generation","biomass","biomass_int_conv_CCS",2060,"biomass (conv CCS) (recirculating)","cooling system",10,0.15
"4880","intermediate generation","biomass","biomass_int_conv_CCS",2060,"biomass (conv CCS) (dry cooling)","cooling system",62,0.15
"4881","intermediate generation","biomass","biomass_int_IGCC",2060,"biomass (IGCC) (once through)","cooling system",6,0.15
"4882","intermediate generation","biomass","biomass_int_IGCC",2060,"biomass (IGCC) (seawater)","cooling system",6,0.15
"4883","intermediate generation","biomass","biomass_int_IGCC",2060,"biomass (IGCC) (recirculating)","cooling system",10,0.15
"4884","intermediate generation","biomass","biomass_int_IGCC",2060,"biomass (IGCC) (dry cooling)","cooling system",62,0.15
"4885","intermediate generation","biomass","biomass_int_IGCC_CCS",2060,"biomass (IGCC CCS) (once through)","cooling system",6,0.15
"4886","intermediate generation","biomass","biomass_int_IGCC_CCS",2060,"biomass (IGCC CCS) (seawater)","cooling system",6,0.15
"4887","intermediate generation","biomass","biomass_int_IGCC_CCS",2060,"biomass (IGCC CCS) (recirculating)","cooling system",10,0.15
"4888","intermediate generation","biomass","biomass_int_IGCC_CCS",2060,"biomass (IGCC CCS) (dry cooling)","cooling system",62,0.15
"4889","intermediate generation","coal","coal_int_conv pul",2060,"coal (conv pul) (once through)","cooling system",6,0.15
"4890","intermediate generation","coal","coal_int_conv pul",2060,"coal (conv pul) (seawater)","cooling system",6,0.15
"4891","intermediate generation","coal","coal_int_conv pul",2060,"coal (conv pul) (recirculating)","cooling system",10,0.15
"4892","intermediate generation","coal","coal_int_conv pul",2060,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"4893","intermediate generation","coal","coal_int_conv pul",2060,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"4894","intermediate generation","coal","coal_int_conv pul_CCS",2060,"coal (conv pul CCS) (once through)","cooling system",6,0.15
"4895","intermediate generation","coal","coal_int_conv pul_CCS",2060,"coal (conv pul CCS) (seawater)","cooling system",6,0.15
"4896","intermediate generation","coal","coal_int_conv pul_CCS",2060,"coal (conv pul CCS) (recirculating)","cooling system",10,0.15
"4897","intermediate generation","coal","coal_int_conv pul_CCS",2060,"coal (conv pul CCS) (dry cooling)","cooling system",62,0.15
"4898","intermediate generation","coal","coal_int_IGCC",2060,"coal (IGCC) (once through)","cooling system",6,0.15
"4899","intermediate generation","coal","coal_int_IGCC",2060,"coal (IGCC) (seawater)","cooling system",6,0.15
"4900","intermediate generation","coal","coal_int_IGCC",2060,"coal (IGCC) (recirculating)","cooling system",10,0.15
"4901","intermediate generation","coal","coal_int_IGCC",2060,"coal (IGCC) (dry cooling)","cooling system",62,0.15
"4902","intermediate generation","coal","coal_int_IGCC_CCS",2060,"coal (IGCC CCS) (once through)","cooling system",6,0.15
"4903","intermediate generation","coal","coal_int_IGCC_CCS",2060,"coal (IGCC CCS) (seawater)","cooling system",6,0.15
"4904","intermediate generation","coal","coal_int_IGCC_CCS",2060,"coal (IGCC CCS) (recirculating)","cooling system",10,0.15
"4905","intermediate generation","coal","coal_int_IGCC_CCS",2060,"coal (IGCC CCS) (dry cooling)","cooling system",62,0.15
"4906","intermediate generation","gas","gas_int_CC",2060,"gas (CC) (once through)","cooling system",6,0.15
"4907","intermediate generation","gas","gas_int_CC",2060,"gas (CC) (seawater)","cooling system",6,0.15
"4908","intermediate generation","gas","gas_int_CC",2060,"gas (CC) (recirculating)","cooling system",10,0.15
"4909","intermediate generation","gas","gas_int_CC",2060,"gas (CC) (cooling pond)","cooling system",9,0.15
"4910","intermediate generation","gas","gas_int_CC",2060,"gas (CC) (dry cooling)","cooling system",62,0.15
"4911","intermediate generation","gas","gas_int_CC_CCS",2060,"gas (CC CCS) (once through)","cooling system",6,0.15
"4912","intermediate generation","gas","gas_int_CC_CCS",2060,"gas (CC CCS) (seawater)","cooling system",6,0.15
"4913","intermediate generation","gas","gas_int_CC_CCS",2060,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"4914","intermediate generation","gas","gas_int_CC_CCS",2060,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"4915","intermediate generation","refined liquids","refined liquids_int_steam/CT",2060,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"4916","intermediate generation","refined liquids","refined liquids_int_steam/CT",2060,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
